neis_code,name,region,gu,office_code,address
8372034,남원노암초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 여수길 14
8372035,남원도통초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 대교2길 22
8372036,남원왕치초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 박달길 37
8372037,남원용성초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 용성로 29
8372038,남원월락초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 용성로 321
8372039,남원중앙초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 동림로 36
8372040,남원초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 가방뜰길 18
8372041,운봉초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 운봉읍 운봉로 725
8372043,금지초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 금지면 택내길 36-37
8372044,대강초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 대강면 섬진로 852
8372045,남원대산초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 대산면 운교1길 10
8372046,남원서원초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 대산면 남문로 109
8372047,덕과초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 덕과면 덕오로 298
8372048,보절초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 보절면 신흥2길 5
8372049,사매초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 사매면 오신2길 7번지
8372050,산내초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 산내면 대정길 99
8372051,산동초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 산동면 요천로 2929
8372052,송동초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 송동면 노송로 624-6
8372053,수지초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 수지면 내호곡3길 21
8372054,아영초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 아영면 고인청계길 15
8372055,오동초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 이백면 이백로 147
8372056,이백초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 이백면 평촌길 30
8372057,인월초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 인월면 인월1길 55
8372058,주생초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 주생면 소지길 21-5
8372059,원천초등학교,전북특별자치도교육청,남원시,P10,전북특별자치도 남원시 주천면 외평2길 23
8382044,김제검산초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 도작로 122
8382045,김제동초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 중앙13길 18
8382046,김제북초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 콩쥐팥쥐로 306-56
8382047,김제중앙초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 동서로 193
8382048,김제초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 서낭당길 31
8382049,백석초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 백산로 54
8382050,월성초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 봉황로 1020
8382051,월촌초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 입석7길 119
8382052,만경초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 만경읍 능제2길 2
8382053,공덕초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 공덕면 공덕로 248
8382054,황강초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 공덕면 유강4길 94
8382055,광활초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 광활면 광활11길 37
8382056,금구초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 금구면 금구로 40
8382057,청운초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 금구면 황토로 168-30
8382059,금산초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 금산면 모악로 383
8382060,원평초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 금산면 원평로 101
8382062,난산초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 백구면 금백로 1213
8382063,백구초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 백구면 석담2길 36
8382064,부용초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 백구면 황토로 1030
8382065,치문초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 백구면 유강11길 43
8382066,종정초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 백산면 종정1길 143
8382067,봉남초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 봉남면 조양1길 11
8382068,초처초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 봉남면 초처로 233
8382069,벽량초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 부량면 대평2길 99
8382070,성덕초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 성덕면 대석로 75
8382072,용동초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 용지면 용덕길 36
8382073,용지초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 용지면 용지로 462
8382074,죽산초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 죽산면 죽산2길 13
8382076,진봉초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 진봉면 진봉로 302
8382077,청하초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 청하면 대청4길 25
8382078,남양초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 황산면 남산로 366
8382079,황산초등학교,전북특별자치도교육청,김제시,P10,전북특별자치도 김제시 황산면 용마로 75
8392043,봉동초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 봉동읍 봉동동서로 105
8392044,봉서초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 봉동읍 원둔산6길 5
8392045,봉성초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 봉동읍 신덕성덕길 58-17
8392046,용봉초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 봉동읍 완주로 449
8392047,청완초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 봉동읍 완주산단9로 80
8392048,삼례동초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 삼례읍 삼봉4로 9
8392049,삼례중앙초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 삼례읍 웃삼례길 17-10
8392050,삼례초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 삼례읍 후정로 30
8392051,간중초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 용진읍 간중길 39
8392052,용진초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 용진읍 상삼1길 52
8392053,가천초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 경천면 경가천길 148-9
8392054,고산초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 고산면 고산로 153
8392055,봉동초등학교양화분교장,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 고산면 양화로 181-7
8392056,삼우초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 고산면 천호로 27-16
8392057,구이초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 구이면 구이로 1357
8392058,대덕초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 구이면 구이로 641
8392059,청명초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 구이면 구이로 1712
8392060,태봉초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 구이면 덕평로 289
8392061,동상초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 동상면 대아저수로 1525
8392062,비봉초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 비봉면 비봉소농길 40
8392063,남관초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 상관면 마자길 7
8392064,상관초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 상관면 신리로 115
8392065,동양초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 소양면 전진로 1059
8392066,소양서초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 소양면 명덕로 38
8392067,소양초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 소양면 소양로 239
8392068,송광초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 소양면 송광새터길 16-3
8392069,운주초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 운주면 운주로 107
8392070,이서초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 이서면 이서로 76
8392071,이성초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 이서면 대문안1길 23
8392072,화산초등학교,전북특별자치도교육청,완주군,P10,전북특별자치도 완주군 화산면 화산로 830
8402018,오천초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 진안읍 죽산로 5
8402019,진안중앙초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 진안읍 학천변길 37-6
8402020,진안초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 진안읍 중앙로 55
8402021,동향초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 동향면 하양지1길 5
8402022,마령초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 마령면 임진로 2122
8402023,백운초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 백운면 임진로 1340-8
8402024,부귀초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 부귀면 부귀로 313-9
8402025,장승초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 부귀면 곰티로 1287
8402026,외궁초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 성수면 가외반로 498
8402027,안천초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 안천면 진무로 3071-9
8402028,송풍초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 용담면 안용로 1005
8402029,조림초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 정천면 봉학로 52
8402030,주천초등학교,전북특별자치도교육청,진안군,P10,전북특별자치도 진안군 주천면 동상주천로 2225
8412014,무주중앙초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 무주읍 향학로 87
8412015,무주초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 무주읍 향한로 43
8412016,무풍초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 무풍면 대덕산로 926
8412017,부남초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 부남면 대소길 10
8412019,구천초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 설천면 구천동로 898
8412020,설천초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 설천면 무설로 1599
8412021,안성초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 안성면 칠연로 58
8412022,괴목초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 적상면 괴목로 536-4
8412023,적상초등학교,전북특별자치도교육청,무주군,P10,전북특별자치도 무주군 적상면 삼가로 16
8422014,수남초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 장수읍 장수로 1898
8422015,장수초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 장수읍 향교길 11-8
8422016,계남초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 계남면 조곡길 1
8422017,계북초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 계북면 문성길 7
8422018,번암초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 번암면 동강길 21
8422019,번암초등학교동화분교장,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 번암면 지지로 610
8422020,산서초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 산서면 동백로 7
8422021,장계초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 장계면 한들로 69
8422022,천천초등학교,전북특별자치도교육청,장수군,P10,전북특별자치도 장수군 천천면 송탄로 22
8432020,임실기림초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 임실읍 봉황로 369
8432021,임실초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 임실읍 봉황로 64-12
8432022,갈담초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 강진면 호국로 65
8432023,관촌초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 관촌면 사선6길 11
8432024,덕치초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 덕치면 인덕로 1217
8432025,삼계초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 삼계면 삼계1길 20-3
8432026,성수초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 성수면 임진로 189
8432028,대리초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 신평면 대리로 187
8432029,신평초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 신평면 가덕로 683
8432030,오수초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 오수면 충효로 2059
8432031,마암초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 운암면 마암2길 84
8432032,운암초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 운암면 상운길 12
8432033,지사초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 지사면 방계3길 10
8432034,청웅초등학교,전북특별자치도교육청,임실군,P10,전북특별자치도 임실군 청웅면 청웅로 188
8442020,순창중앙초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 순창읍 장류로 385
8442021,순창초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 순창읍 순창7길 40
8442022,옥천초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 순창읍 순창6길 33
8442023,구림초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 구림면 방화로 6
8442024,금과초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 금과면 신매우1길 11
8442025,동계초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 동계면 동계로 35
8442026,동산초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 복흥면 동산길 17
8442027,복흥초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 복흥면 정산로 12
8442028,시산초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 쌍치면 시산길 45
8442029,쌍치초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 쌍치면 반계길 40
8442030,유등초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 유등면 유등로 413
8442031,인계초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 인계면 인성로 162-7
8442032,적성초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 적성면 적성로 149-7
8442033,팔덕초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 팔덕면 강천로 328
8442034,풍산초등학교,전북특별자치도교육청,순창군,P10,전북특별자치도 순창군 풍산면 금풍로 997-10
8452028,고창초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 고창읍 중앙로 259
8452029,고창남초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 고창읍 중거리당산로 111
8452030,고수초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 고수면 고수로 93
8452031,공음초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 공음면 공음길 20
8452033,대산초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 대산면 장자산로 669
8452034,매산초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 대산면 매산초등길 22
8452035,무장초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 무장면 무장초등길 24
8452036,봉암초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 부안면 인촌로 505
8452038,상하초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 상하면 상하1길 36
8452039,성내초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 성내면 시기2길 2
8452040,성송초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 성송면 백토1길 10
8452041,가평초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 신림면 가평로 472
8452042,신림초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 신림면 동법지길 61
8452043,심원초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 심원면 심원로 229
8452044,대아초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 아산면 녹두로 776
8452045,아산초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 아산면 영모정길 45
8452046,동호초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 해리면 신동호길 18
8452047,해리초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 해리면 해리중앙로 152
8452048,흥덕초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 흥덕면 흥덕초등길 13
8452063,고창부안초등학교,전북특별자치도교육청,고창군,P10,전북특별자치도 고창군 부안면 복분자로 806
8462027,부안남초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 부안읍 연곡로 7
8462028,부안동초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 부안읍 석정로 313
8462029,부안초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 부안읍 부풍로 29
8462031,창북초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 계화면 창북중앙길 115
8462032,동북초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 동진면 제전길 63
8462033,동진초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 동진면 동진로 145
8462034,백룡초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 백산면 시기길 15
8462035,백산초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 백산면 백산로 306-7
8462036,격포초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 변산면 격포윗길 11
8462037,변산초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 변산면 지서1길 11
8462038,영전초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 보안면 부안로 1158
8462040,우덕초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 상서면 부안로 1971
8462041,위도초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 위도면 진리잔등로 113-3
8462043,주산초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 주산면 주산초교길 86-11
8462044,줄포초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 줄포면 줄포초교길 16
8462045,곰소초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 진서면 작도길 7
8462047,하서초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 하서면 석불로 68
8462048,행안초등학교,전북특별자치도교육청,부안군,P10,전북특별자치도 부안군 행안면 월륜길 18
8502022,목포북교초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 수문로 83
8502023,목포산정초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 산대로 26
8502024,목포서부초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 원산로 27
8502025,목포중앙초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 청호로 11
8502026,목포유달초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 영산로10번길 10
8502027,목포유달초등학교달리분교장,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 달리길157번길 35
8502028,목포동초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 산정로 245
8502029,목포이로초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 이로로9번길 3
8502030,목포남초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 산정로21번길 22
8502031,목포서산초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 유달로 28
8502032,목포대성초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 청호로 79
8502033,목포용호초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 용당로 139
8502034,목포삼학초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 남해로39번길 8
8502035,목포연동초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 연동로17번길 9
8502036,목포임성초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 신지마을1길 41
8502037,목포대연초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 용당로 374
8502038,목포상동초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 상동로21번길 73
8502039,목포부영초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 통일대로75번길 24
8502040,목포하당초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 백년대로307번길 27
8502041,목포연산초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 원산중앙로 88
8502042,목포신흥초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 교육로 10
8502043,목포청호초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 옥암로96번길 25
8502044,목포한빛초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 교육로66번길 22
8502045,목포미항초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 미항로 211
8502046,목포서해초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 연산로 148
8502047,목포용해초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 포미로 35
8502048,목포석현초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 옥암로186번길 20
8502049,목포항도초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 텃골로33번길 94-8
8502050,목포애향초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 당가두로38번길 23
8502051,목포옥암초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 남악1로52번길 68-3
8502093,목포영산초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 남악1로16번길 25
8502097,목포부주초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 남악2로22번길 37
8502101,목포백련초등학교,전남광주통합특별시교육청(전남),목포시,Q10,전남광주통합특별시 목포시 연산백련로 40
8512025,여수서초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 서교1길 29
8512026,여수동초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 진남로 151
8512027,여수중앙초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 하멜로 35
8512028,여수남초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 어항로 22
8512029,여수미평초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 좌수영로 390
8512030,여수북초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 망양로 306
8512031,여수종고초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 공화북6길 52
8512032,여수진남초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 좌수영로 131
8512033,경호초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 대경도3길 48
8512034,여수봉산초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 봉산새철4길 28
8512035,여수구봉초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 구봉산길 51
8512036,여수여문초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 문수로 142-16
8512037,여수남산초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 남산북10길 8
8512038,여수한려초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 여문1로 80
8512039,여수문수초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 허문정1길 48-5
8512040,여수양지초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 양지1길 21
8512041,여수부영초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 대치3길 27
8512042,여수신월초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 신월로 614
8512043,쌍봉초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 흥국로 47
8512044,도원초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 선원4길 38
8512045,시전초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 망마로 82-17
8512046,무선초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 화산2길 31
8512047,소호초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 소호로 499
8512048,여천초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 주동1길 30
8512049,상암초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 상암로 625
8512050,소라초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 소라면 덕양로 431
8512051,소라초등학교사곡분교장,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 소라면 사곡로 27
8512052,소라초등학교소라남분교장,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 소라면 중촌1길 11
8512053,관기초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 소라면 관기길 20
8512054,율촌초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 율촌면 율촌초교길 7
8512055,율촌초등학교상봉분교장,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 율촌면 상봉1길 7
8512056,신풍초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 율촌면 여순로 435-4
8512057,나진초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 화양면 나진1길 10
8512058,화양초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 화양면 화동로 149
8512059,안일초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 화양면 화양로 341-3
8512060,안일초등학교백야분교장,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 화정면 백야3길 8-21
8512061,돌산초등학교,전남광주통합특별시교육청(전남),여수시,Q10,전남광주통합특별시 여수시 돌산읍 돌산로 1184
